[124C8:11A4C][2026-08-27T17:03:10]i001: Burn v3.14.100.18719, Windows v10.0 (Build 26200: Service Pack 0), path: C:\WINDOWS\Temp\{B6E8FC9D-DEAA-4179-8741-4FDA85AE90C2}\.cr\winsdksetup.exe
[124C8:11A4C][2026-08-27T17:03:10]i009: Command Line: '-burn.clean.room=F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe -burn.filehandle.attached=772 -burn.filehandle.self=604 /features + /q /norestart /log F:\AI\Antigravity\projects\ToDoList\winsdk_log2.txt'
[124C8:11A4C][2026-08-27T17:03:10]i000: Setting string variable 'WixBundleOriginalSource' to value 'F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe'
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_UniversalCRTExtensionSDK_x86_en_us, provider: Microsoft.Windows.UniversalCRTExtensionSDK.x86.10.26100, installed: {88F69AF8-2F8C-146C-BE22-8941C2F960D2}, version: 10.1.26100.8249, chained: {0343A2EB-5CCA-79B9-18A4-ABD484A97924}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {88F69AF8-2F8C-146C-BE22-8941C2F960D2}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {88F69AF8-2F8C-146C-BE22-8941C2F960D2}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsDesktopExtensionSDK_x86_en_us, provider: Microsoft.Windows.WindowsDesktopExtensionSDK.x86.10.26100, installed: {60BF13CF-255E-F365-7A4D-B38C254239D3}, version: 10.1.26100.8249, chained: {FED10190-CF54-E72D-7A92-E3F9CA9B7950}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {60BF13CF-255E-F365-7A4D-B38C254239D3}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {60BF13CF-255E-F365-7A4D-B38C254239D3}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsIoTExtensionSDKContracts_x86_en_us, provider: Microsoft.Windows.WindowsIoTExtensionSDKContracts.x86.10.26100, installed: {A35FA731-19D5-B1FA-F5D8-4AC64068F9B1}, version: 10.1.26100.8249, chained: {AA11F890-8A6F-D292-8A1D-D70710A87852}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {A35FA731-19D5-B1FA-F5D8-4AC64068F9B1}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {A35FA731-19D5-B1FA-F5D8-4AC64068F9B1}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsDesktopExtensionSDKContracts_x86_en_us, provider: Microsoft.Windows.WindowsDesktopExtensionSDKContracts.x86.10.26100, installed: {B6C64034-7390-0E87-631D-48DF8649D6C1}, version: 10.1.26100.8249, chained: {F4F63553-2774-41A6-C784-7FAC7DF4CAF3}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {B6C64034-7390-0E87-631D-48DF8649D6C1}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {B6C64034-7390-0E87-631D-48DF8649D6C1}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WinRTIntellisenseIoTenus_x86_en_us, provider: Microsoft.Windows.WinRTIntellisenseIoT-en-us.x86.10.26100, installed: {26E56175-157B-DA05-07C5-28127A03F703}, version: 10.1.26100.8249, chained: {EB8B0E53-980A-E861-DC85-05240EFA888D}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {26E56175-157B-DA05-07C5-28127A03F703}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {26E56175-157B-DA05-07C5-28127A03F703}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsTeamExtensionSDK_x86_en_us, provider: Microsoft.Windows.WindowsTeamExtensionSDK.x86.10.26100, installed: {F7A3CE0E-1860-D445-4DBB-D8C70DF35828}, version: 10.1.26100.8249, chained: {1F507473-1077-3AB8-2E11-C839AE4E27B8}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {F7A3CE0E-1860-D445-4DBB-D8C70DF35828}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {F7A3CE0E-1860-D445-4DBB-D8C70DF35828}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsMobileExtensionSDKContracts_x86_en_us, provider: Microsoft.Windows.WindowsMobileExtensionSDKContracts.x86.10.26100, installed: {F142EC25-91B1-FB20-B058-5FF48A8A9AE6}, version: 10.1.26100.8249, chained: {9FA1715F-2809-3C7D-B9BB-17574DA0AED9}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {F142EC25-91B1-FB20-B058-5FF48A8A9AE6}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {F142EC25-91B1-FB20-B058-5FF48A8A9AE6}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKFacadeWindowsWinMDVersioned_x86_en_us, provider: Microsoft.Windows.WindowsSDKFacadeWindowsWinMDVersioned.x86.10.26100, installed: {7B90D6E1-4486-C2A7-2C80-EC40F178144A}, version: 10.1.26100.8249, chained: {FB4D4A9B-9E8F-42CB-B08F-AE153FFA31AC}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {7B90D6E1-4486-C2A7-2C80-EC40F178144A}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {7B90D6E1-4486-C2A7-2C80-EC40F178144A}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
